,Author,Books,Year Published,Pages
3027,Wendy Walton,Twist of Fate,1785,2301
3028,Kevin Ellis,Witching Hour,1972,971
3029,Rita Powell,Edge of Tomorrow,2001,775
3030,Edward May,Help,1681,4963
3031,William Ortiz,Beneath the Silver Moon,1967,1954
3032,Laura Hernandez,Midnight Garden,1899,2649
3033,Wendy Walton,Golden Compass,1977,1126
3034,Daniel Craig,Alchemist,1671,4153
3035,Judy Rose,Dragon's Lair,1892,2505
3036,Patricia Simpson,Tears of a Clown,1600,2770
3037,Dana Huff,Witch of Blackbird Pond,1936,2898
3038,Helen Hernandez,Enchanted Princess,1729,983
3039,Robert Evans,Girl on the Train,1882,120
3040,Ella Harrison,Help,1531,3670
3041,Delores Brown,Silent Forest,1657,782
3042,Christine Miles,Dragon's Eye,1964,487
3043,Hazel Greer,Catcher in the Rye,1574,3770
3044,Anthony Davis,Echoes of the Past,1631,3584
3045,Wayne Morrison,Fault in Our Stars,1884,4864
3046,Derrick Brady,Midnight Garden,1980,2614
3047,Kenneth May,Dragon's Eye,1766,558
3048,Albert Mills,Dark Tower,1676,2420
3049,William Hamilton,Black Cat,1820,2322
3050,Leonard Stevenson,Da Vinci Code,1898,1509
3051,Beatrice Ortiz,Silent Forest,1837,1808
3052,Ted Smith,Shades of Grey,1526,1823
3053,Frances Rose,Book of Miracles,1772,1540
3054,Thomas Simmons,Book Thief,1635,4981
3055,John Thomas,Dark Tower,1799,3880
3056,Randy Parker,Forbidden Forest,2005,4232
3057,Charles Johnson,In the Arms of the Sea,1616,1796
3058,Patrick Hall,Martian,1721,2208
3059,Rosemary Wright,Secret Key,1646,1244
3060,Connie Howell,Island of Secrets,1637,2152
3061,Megan Knight,Enigma of Love,1752,2515
3062,Lisa Rios,Black Cat,1891,3574
3063,Connie Howell,Witch of Blackbird Pond,1941,252
3064,Rosemary Lucas,Enigma of Love,1818,4149
3065,James Hill,Blood Red Rose,1670,1664
3066,Eric Davis,Shac,1973,1399
3067,Victoria Brown,Silence of the Lambs,1794,3009
3068,Lauren Holland,Midnight Carnival,1820,2135
3069,John Ryan,Maze Runner,1909,308
3070,Michelle Johnson,Lost City of Atlantis,2010,1221
3071,Jeffrey Bowers,Twist of Fate,1961,4027
3072,Sherry Bennett,Maze Runner,1899,3562
3073,John Thomas,Lost Kingdom,2013,3803
3074,Diana Terry,Alchemist,1905,1691
3075,Albert Mills,Heart of the Forest,1996,1947
3076,Lydia Martinez,Warrior's Heart,1770,373
3077,Leah Manning,Time Traveler's Wife,1707,1836
3078,Tyrone Evans,Twist of Fate,1613,2777
3079,Kevin Ellis,Night Circus,1706,4744
3080,Timothy Griffin,Lovely Bones,1660,1993
3081,John Ryan,Blood of Our Fathers,1692,2166
3082,Howard Jenkins,Queen's Necklace,1759,3203
3083,Ella Harrison,Emerald City,1932,1013
3084,Hazel Greer,Lighthouse Keeper,1837,2941
3085,Lisa Rios,Girl with the Dragon Tattoo,1671,777
3086,Delores Brown,Shac,1535,2602
3087,Christine Miles,Knight's Code,1733,3331
3088,Charles Johnson,Blood Red Rose,1905,954
3089,Virginia Jackson,Art of Deception,1812,4732
3090,Deanna Owens,Beyond the Horizon,1840,3846
3091,Judy Rose,Emerald City,1703,1849
3092,John Ryan,Beneath the Silver Moon,1721,4008
3093,James Ross,Island of Secrets,1923,470
3094,Wendy Walton,Witching Hour,1711,2341
3095,Gary Johnson,Whispers in the Dark,1632,3025
3096,Dana Huff,Shac,1577,2209
3097,Wilma Jackson,Lord of the Rings,1715,2465
3098,Lisa Rios,Midnight Carnival,1934,844
3099,Ernest Torres,Golden Compass,1588,750
3100,Robert Barrett,Curse of the Pharaohs,1873,992
3101,Rosemary Wright,Sands of Time,1786,3349
3102,Maria Webb,Great Gatsby,1988,3360
3103,Richard Garcia,Cursed Castle,1530,968
3104,James Ross,Book of Miracles,1962,141
3105,Deanna Owens,Silent Forest,1546,261
3106,Jessie Bowman,Secret Key,1855,3750
3107,Albert Mills,Witching Hour,1503,4172
3108,Lisa Rios,Black Cat,1793,4166
3109,Lisa Rios,Rising Sun,1840,2993
3110,John Ryan,Midnight Garden,1895,3984
3111,Michelle Wis,Shadows of the Night,1637,4220
3112,Wendy Walton,Forgotten Realm,1529,2360
3113,Janet Baldwin,Queen's Gambit,1890,1883
3114,Timothy Griffin,Enchanted Princess,1758,3083
3115,William Doyle,Time Traveler's Wife,1854,2646
3116,Leah Manning,Knight's Code,1633,798
3117,Lisa Rios,Dragon's Roar,1646,1747
3118,Lauren Holland,Secret Life of Bees,1713,714
3119,Anthony Lee,Forbidden Forest,1854,382
3120,Christine Miles,Lost Kingdom,1628,137
3121,Virginia Jackson,Catcher in the Rye,1988,3468
3122,Megan Knight,White Queen,1511,1020
3123,Megan Knight,Fire Within,1895,1562
3124,Frances Rose,Road,1883,4957
3125,Wilma Jackson,Cursed Castle,1642,1557
3126,William Ortiz,Glass Castle,1847,4465
3127,Diana Terry,Book of Miracles,1997,1370
3128,Alberto Brown,Secret Society,1530,1648
3129,Deanna Owens,Tears of the Moon,1973,3701
3130,Lydia Martinez,Warrior's Heart,1754,1774
3131,Tracey Walker,Lighthouse Keeper,1502,1850
3132,Daniel Craig,Hunger Games,1929,3380
3133,Gary Johnson,Tears of a Clown,1723,2406
3134,John Thomas,Lost Kingdom,1975,4587
3135,William Ortiz,River of Dreams,1695,528
3136,Paul Graham,Mirror of Truth,1818,1589
3137,Victoria Brown,Secret Garden,1668,2200
3138,Eric Davis,Cursed Castle,1975,1689
3139,Charles Johnson,Giver,1558,2554
3140,Sherry Bennett,Midnight Serenade,1764,3702
3141,Kimberly Medina,Whispering Wind,1698,1901
3142,Daniel Craig,White Queen,1640,2232
3143,Edward May,Tears of the Moon,1506,1504
3144,Rita Powell,Midnight Carnival,1724,4855
3145,Cindy Gilbert,Shac,2006,125
3146,Nancy Horton,Silver Lining,1611,3913
3147,Barbara Farmer,Dark Tower,2020,1097
3148,Jacqueline Brown,Fault in Our Stars,2003,3733
3149,Bernard Brown,Secret Life of Bees,1524,4833
3150,Richard Garcia,Forgotten Realm,1744,2688
3151,Edward May,Midnight Serenade,1622,1618
3152,Frances Rose,Time Traveler's Wife,1504,373
3153,Sandra Craig,Enchanted Castle,1768,4093
3154,Jacqueline Brown,Lovely Bones,1791,624
3155,James Ross,Silence of the Lambs,1650,1886
3156,Teresa Ray,Forgotten Realm,1658,4590
3157,Christine Miles,Help,1583,1476
3158,Ashley Doyle,Emerald City,1505,4703
3159,Bernard Brown,Last Voyage,1946,654
3160,Michelle Johnson,Catcher in the Rye,1613,1899
3161,Albert Mills,Fire Within,1516,1388
3162,Thomas Simmons,Rising Sun,1679,514
3163,Dana Huff,Handmaid's Tale,1559,4009
3164,Christine Miles,Silence of the Lambs,1620,3258
3165,Helen Hernandez,Forbidden Forest,1563,799
3166,Paul White,Dark Tower,1940,1769
3167,Mary Abbott,Enigma of Love,1811,1711
3168,Lisa Rios,Moonlit Path,1902,3801
3169,Jacqueline Brown,Golden Child,1858,4846
3170,Patricia Simpson,Shadows of the Night,1823,2307
3171,Mary Abbott,Heart of the Forest,1523,3772
3172,Mary Abbott,Secret Garden,1895,266
3173,Kenneth May,Twist of Fate,1666,2204
3174,Richard Garcia,Last Voyage,1829,4539
3175,Michael Patterson,Queen's Gambit,1951,117
3176,Melissa Hall,Secret Garden,1696,1042
3177,Michelle Johnson,Night Circus,1974,4634
3178,Timothy Griffin,Silver Lining,1542,4379
3179,Maria Webb,Black Cat,1846,861
3180,Kenneth May,Book of Miracles,1983,4589
3181,Ernest Torres,Tears of a Clown,1875,1564
3182,Mary Graham,Whispers in the Dark,1536,1042
3183,Barbara Farmer,Whispering Wind,1710,3235
3184,Richard Garcia,Martian,1618,4361
3185,Lydia Martinez,Crystal Caves,1720,1589
3186,Jacqueline Brown,Twist of Fate,1574,3267
3187,Leah Manning,Warrior's Heart,1829,1131
3188,Randy Parker,Shades of Grey,1512,1745
3189,Edward May,Mask of Deception,1518,106
3190,Alberto Brown,Martian,1959,377
3191,Deanna Owens,Echoes of the Past,1900,3750
3192,William Hamilton,Emerald City,1767,1531
3193,Rosemary Wright,Enigma of Love,1767,3028
3194,Daniel Craig,Art of Deception,1699,4062
3195,Thomas Simmons,Fire Within,1525,1314
3196,Teresa Ray,Handmaid's Tale,1763,4707
3197,Patricia Meyer,Witching Hour,1663,618
3198,Wendy Walton,Dragon's Roar,1666,4685
3199,Melissa Hall,Secret Society,1612,111
3200,Maria Webb,Fault in Our Stars,1676,4667
3201,Anthony Davis,Warrior's Heart,1503,1384
3202,Lisa Rios,Enchanted Castle,1917,3472
3203,Juan Thompson,Sands of Time,1980,859
3204,Richard Freeman,Midnight Garden,1680,814
3205,Robert Barrett,Forgotten Realm,1621,1888
3206,Lisa Rios,Rising Sun,1637,669
3207,Tyrone Evans,Catcher in the Rye,1808,474
3208,Gregory Gibbs,Whispers in the Dark,1683,2719
3209,Christine Miles,Giver,1760,2484
3210,Patricia Meyer,Crystal Caves,1881,559
3211,Nancy Horton,Forbidden Forest,1846,525
3212,Anthony Lee,Secrets We Keep,1984,2320
3213,Patrick Hall,Lost City of Atlantis,1792,3040
3214,Charles Johnson,Alchemist,1646,4506
3215,Cindy Gilbert,Shadow of the Moon,2008,4143
3216,Paul Graham,Secrets We Keep,1737,2469
3217,Mary Abbott,Secret Life of Bees,1626,1984
3218,Frances Rose,Enigma of Love,1930,2794
3219,Diana Terry,Maze Runner,1536,1095
3220,Maria Webb,Dragon's Roar,1743,3494
3221,Wendy Walton,Giver,1907,909
3222,Carole Kelly,Emerald Isle,1689,2307
3223,Laura Hernandez,White Queen,2009,1295
3224,Beatrice Ortiz,Dance with Destiny,1947,1465
3225,Tyrone Evans,Midnight Carnival,1944,4017
3226,Rosemary Wright,Blood Red Rose,1997,4894
3227,Diane Robbins,Catcher in the Rye,1580,3624
3228,Victor Davis,Phantom of the Opera,1950,4019
3229,Michael Patterson,Lord of the Rings,1517,3004
3230,Eric Davis,Last Voyage,2014,2585
3231,Ashley Doyle,Enchanted Castle,1670,1577
3232,Frances Rose,Blood Red Rose,1515,2324
3233,Dana Huff,Emerald City,1574,3814
3234,Robert Barrett,Shades of Grey,2006,3236
3235,Wendy Walton,Lovely Bones,1542,2630
3236,Wilma Jackson,Warrior's Heart,1557,2786
3237,Victor Davis,Night Circus,1963,2839
3238,Michael Smith,Curse of the Pharaohs,1736,3944
3239,Thomas Cain,Art of Deception,1521,4970
3240,Judy Rose,Silence of the Lambs,1727,107
3241,Edward May,Enchanted Princess,1942,846
3242,Beatrice Ortiz,Time Traveler's Wife,1551,2676
3243,Tyrone Evans,Last Voyage,1700,348
3244,Virginia Jackson,Secrets We Keep,1959,1897
3245,Teresa Ray,Clockwork Angel,1901,1616
3246,Megan Knight,Queen's Gambit,1636,3961
3247,Michelle Wis,Mists of Avalon,1862,2395
3248,Charles Johnson,Pirate's Treasure,1705,3571
3249,Lydia Martinez,Silence of the Lambs,2020,1622
3250,Evelyn Smith,Da Vinci Code,1939,4671
3251,John Thomas,Dance with Destiny,1558,2455
3252,Tracey Walker,Witching Hour,1866,1673
3253,Rosemary Wright,Secret Garden,1982,3282
3254,Paul Graham,Book Thief,1813,3608
3255,Eva Wright,Beyond the Horizon,1884,1986
3256,Carole Kelly,Phantom of the Opera,1636,344
3257,John Ryan,Shac,1565,2044
3258,Gregory Gibbs,Secret Society,1897,2150
3259,Thomas Simmons,Forgotten Realm,1541,3995
3260,Lydia Martinez,Valley of Dreams,1515,174
3261,Michael Martinez,Golden Compass,1880,3564
3262,Rosemary Wright,Secrets We Keep,1901,1758
3263,Judy Rose,Silent Forest,1720,3569
3264,Laura Hernandez,Cursed Castle,1706,3717
3265,Wayne Morrison,Shades of Grey,1730,3239
3266,Ella Harrison,Witching Hour,2019,3559
3267,Barbara Farmer,Emerald City,1662,603
3268,James Hill,Echoes of the Past,1546,1257
3269,Deanna Owens,Help,1780,3189
3270,Leonard Stevenson,Lost City of Atlantis,1582,584
3271,Howard Jenkins,White Queen,1960,3513
3272,Helen Hernandez,Cursed Castle,1514,130
3273,Carole Kelly,Shadow of the Moon,1554,1008
3274,Daniel Craig,Twist of Fate,2011,4336
3275,John Thomas,Shac,1655,4240
3276,Lydia Martinez,Midnight Garden,1551,4369
3277,Lisa Rios,Art of Deception,1682,1381
3278,Richard Garcia,Girl with the Sapphire Eyes,1715,3655
3279,Connie Howell,Girl with the Dragon Tattoo,1680,4405
3280,Juan Thompson,Whispers in the Dark,1573,4778
3281,Jessie Bowman,Valley of Dreams,1937,216
3282,Eric Davis,Echoes of the Past,1778,2169
3283,Virginia Jackson,Wonders of the World,1869,1868
3284,William Doyle,Tears of the Moon,1587,2245
3285,Connie Howell,Road,1923,1781
3286,Carole Kelly,Dragon's Roar,1841,2737
3287,Timothy Griffin,Emerald Isle,1930,1669
3288,John Thomas,Queen's Gambit,1567,421
3289,Lauren Holland,Whispers in the Dark,1652,2273
3290,Evelyn Smith,Ruby Red Door,1677,3117
3291,Jacqueline Brown,Lost City of Atlantis,1769,3670
3292,Ernest Torres,Lord of the Rings,1583,4842
3293,Hazel Greer,Curse of the Pharaohs,1905,1683
3294,Hazel Greer,Emerald City,1639,3772
3295,Tyrone Evans,River of Dreams,1670,124
3296,Beatrice Ortiz,Shades of Grey,1677,159
3297,Jacqueline Brown,Mirror of Truth,1794,1191
3298,Michael Martinez,Blood of Our Fathers,1876,1873
3299,Diane Robbins,Queen's Necklace,1847,1877
3300,Kenneth May,Dark Tower,1803,4334
3301,Michelle Johnson,Road,1876,4954
3302,Kenneth May,Pirate's Treasure,1519,1276
3303,Mary Abbott,Great Gatsby,1512,1090
3304,Nancy Horton,Forbidden Forest,1962,979
3305,Timothy Griffin,Midnight Serenade,1603,496
3306,Rosemary Lucas,Golden Child,1746,4376
3307,James Ross,Enchanted Castle,1842,135
3308,Delores Brown,Dance with Destiny,1873,309
3309,Cindy Gilbert,Mists of Avalon,1853,1080
3310,Kimberly Medina,Rising Sun,1751,4816
3311,James Ross,Crown of Thorns,1661,2255
3312,Linda Ward,Midnight Garden,1964,4919
3313,James Ross,Enchanted Castle,1579,4755
3314,Daniel Craig,Hunger Games,1800,2951
3315,Megan Knight,Enchanted Princess,1919,986
3316,William Doyle,Last Voyage,1805,4542
3317,Gregory Gibbs,Kite Runner,1982,1532
3318,Ernest Torres,Golden Child,1927,1672
3319,Dana Huff,Secret Society,1841,3780
3320,Tracey Walker,Ruby Red Door,1684,1156
3321,Cindy Gilbert,Enchanted Castle,1973,945
3322,Hazel Greer,Song of Ice and Fire,1747,260
3323,Paul Graham,In the Arms of the Sea,1728,4439
3324,Lydia Martinez,Glass Castle,1727,3038
3325,Rita Powell,Help,1979,1355
3326,Laura Hernandez,Mists of Avalon,1758,2822
3327,Megan Knight,In the Arms of the Sea,1723,2119
3328,Mary Abbott,Road,1811,2495
3329,Ted Smith,Pirate's Treasure,1861,4964
3330,Edward May,Lost Kingdom,1573,2954
3331,Leonard Stevenson,Black Cat,1988,2927
3332,Michelle Johnson,Edge of Tomorrow,1528,2049
3333,Richard Garcia,Silver Lining,1664,3156
3334,Emily Moore,Shadow of the Moon,1938,994
3335,Bernard Brown,Girl on the Train,1961,706
3336,Jeffrey Bowers,In the Arms of the Sea,1908,1742
3337,Ashley Doyle,Knight's Code,1669,585
3338,Kevin Ellis,Time Traveler's Wife,1525,3764
3339,Eva Wright,Dance with Destiny,2001,3933
3340,Sandra Craig,Crown of Thorns,1612,4200
3341,Linda Ward,Midnight Carnival,2004,4850
3342,Tyrone Evans,Echoes of the Past,1574,2226
3343,Diane Robbins,Mists of Avalon,1947,406
3344,Kevin Ellis,Mask of Deception,1781,4326
3345,Melissa Hall,Beneath the Silver Moon,1611,1392
3346,Michael Smith,Warrior's Heart,1913,1549
3347,Christine Miles,Last Voyage,1562,2794
3348,James Hill,Art of Deception,1976,4581
3349,Bernard Brown,Song of Achilles,1971,573
3350,Barbara Farmer,Time Traveler's Wife,1740,2220
3351,Kelly Franklin,Lighthouse Keeper,1880,2926
3352,Leah Manning,Dark Tower,1617,1469
3353,Thomas Cain,Hunger Games,1983,629
3354,Patricia Simpson,Tears of a Clown,1799,4957
3355,Cindy Gilbert,Kite Runner,1755,1256
3356,Michael Patterson,Silver Lining,1614,4441
3357,Ella Harrison,Cursed Castle,2014,4873
3358,Nancy Horton,Queen's Gambit,1715,2850
3359,Gregory Gibbs,Rising Sun,1762,2265
3360,Thomas Simmons,Beyond the Horizon,1773,4857
3361,Wilma Jackson,River of Dreams,1987,3331
3362,Wayne Morrison,Blood of Our Fathers,1570,1526
3363,Michael Patterson,Dance with Destiny,1757,726
3364,Michael Patterson,Crystal Caves,1926,1982
3365,Ann Henderson,Cursed Castle,1543,2157
3366,Melissa Hall,Moonlit Path,1810,2167
3367,Alberto Brown,Lovely Bones,1910,2915
3368,Sherry Bennett,Last Train Home,1539,2751
3369,Gary Johnson,Da Vinci Code,1623,2098
3370,Michelle Wis,Whispering Wind,2021,1244
3371,Megan Knight,Lighthouse Keeper,1545,342
3372,Emily Moore,Rising Sun,1632,4568
3373,John Ryan,Enchanted Princess,1808,4138
3374,Sandra Craig,Sands of Time,1577,2664
3375,Jeffrey Williams,Warrior's Heart,1714,1948
3376,Ann Henderson,Catcher in the Rye,1650,4977
3377,Diana Terry,Secret Life of Bees,1509,3210
3378,Evelyn Smith,Witch of Blackbird Pond,1666,1174
3379,Victor Davis,Witching Hour,1564,613
3380,Melissa Hall,Da Vinci Code,1733,2291
3381,Richard Freeman,Enchanted Princess,1519,3258
3382,Emily Moore,Glass Castle,1619,1522
3383,Edward May,Edge of Tomorrow,1592,516
3384,Albert Mills,Fault in Our Stars,1838,2033
3385,Sherry Bennett,Secret Key,1638,4824
3386,Derrick Brady,Knight's Code,1630,2316
3387,Leonard Stevenson,Ruby Red Door,1595,1775
3388,Lydia Martinez,Golden Child,1859,2158
3389,Timothy Griffin,Kite Runner,1902,627
3390,Patrick Hall,Last Train Home,1787,4930
3391,James Ross,Whispering Wind,1883,294
3392,Robert Barrett,Alchemist,1651,2797
3393,Albert Mills,Midnight Serenade,1516,2098
3394,Jeffrey Bowers,Shadow of the Moon,1569,551
3395,Christine Miles,Lost City of Atlantis,1939,4842
3396,Eva Wright,Ruby Red Door,1582,2408
3397,Paul Graham,Rising Sun,1850,681
3398,Jeffrey Bowers,Girl with the Sapphire Eyes,1545,4221
3399,Rosemary Wright,Witching Hour,1674,2398
3400,William Doyle,Lost Kingdom,1904,4410
3401,Sherry Bennett,Mirror of Truth,1838,4053
3402,James Ross,Tears of a Clown,1674,4380
3403,Lisa Rios,Silence of the Lambs,1990,3854
3404,Michelle Wis,Forgotten Realm,1699,640
3405,Evelyn Smith,Crown of Thorns,1713,1034
3406,William Doyle,Mists of Avalon,1508,2601
3407,Evelyn Smith,Warrior's Heart,1914,113
3408,Michael Patterson,Great Gatsby,1992,369
3409,Victor Davis,Island of Secrets,1565,381
3410,Patricia Simpson,Lost Kingdom,1998,1805
3411,Anthony Davis,Book Thief,1825,804
3412,Tyrone Evans,Beneath the Silver Moon,1507,2130
3413,Rita Powell,Dark Tower,1921,3070
3414,Evelyn Smith,White Queen,1970,3035
3415,William Hamilton,Tears of a Clown,1910,2407
3416,Edward May,Blood of Our Fathers,1824,4893
3417,William Hamilton,Road,1596,292
3418,Timothy Griffin,Beneath the Silver Moon,1853,843
3419,William Doyle,Shac,1553,1036
3420,Jeffrey Bowers,Enchanted Princess,1812,3528
3421,Carole Kelly,Kite Runner,1908,3828
3422,Derrick Brady,Night Circus,1919,224
3423,Erin Gonzales,Witch of Blackbird Pond,1527,4344
3424,Albert Mills,Silver Lining,1535,3620
3425,Robert Barrett,Shadow of the Moon,1757,2089
3426,Wayne Morrison,River of Dreams,1737,650
3427,Megan Knight,Witch of Blackbird Pond,1710,4809
3428,James Hill,Emerald City,2011,1952
3429,Michael Martinez,Last Train Home,1577,2603
3430,Juan Thompson,Ruby Red Door,1938,4305
3431,Thomas Cain,Shadows of the Night,1828,799
3432,Tyrone Evans,Phantom of the Opera,1688,2325
3433,Bernard Brown,Blood Red Rose,1796,4175
3434,Paul White,Da Vinci Code,1625,2139
3435,Jeffrey Williams,Beyond the Horizon,1683,2670
3436,Jeffrey Williams,Tears of a Clown,1707,1669
3437,Judy Rose,Book Thief,1500,2508
3438,Ella Harrison,Midnight Serenade,1926,794
3439,Megan Knight,Witch of Blackbird Pond,1928,2820
3440,Mary Abbott,Fire Within,1979,3048
3441,John Thomas,Clockwork Angel,1843,4742
3442,Michelle Johnson,Forgotten Realm,1841,1659
3443,Ashley Doyle,Book Thief,1622,217
3444,Judy Rose,Girl on the Train,1669,2452
3445,Patricia Simpson,Giver,1564,4710
3446,Derrick Brady,Lighthouse Keeper,1894,3763
3447,Carole Kelly,Heart of the Forest,1688,2409
3448,Timothy Griffin,Maze Runner,1912,4783
3449,Carol Sullivan,Queen's Necklace,1845,3289
3450,Barbara Farmer,Night Circus,1794,4656
3451,Laura Hernandez,Edge of Tomorrow,1784,2636
3452,Thomas Simmons,Lost Kingdom,1964,4702
3453,Anthony Davis,Fault in Our Stars,1750,288
3454,Daniel Craig,Midnight Garden,1724,519
3455,Victor Davis,Ruby Red Door,1729,4224
3456,Timothy Griffin,Golden Compass,1886,2229
3457,Gregory Gibbs,Wonders of the World,1540,967
3458,James Ross,Forbidden Forest,2015,2079
3459,William Hamilton,Lord of the Rings,1841,4810
3460,Jessie Bowman,Mirror of Truth,1505,3845
3461,Howard Jenkins,Midnight Garden,1735,4558
3462,Ella Harrison,Midnight Garden,1807,2966
3463,James Hill,Forbidden Forest,1842,2967
3464,Rosemary Lucas,Black Cat,1541,4020
3465,Kevin Ellis,Lost Kingdom,1556,2634
3466,James Ross,White Queen,1669,1062
3467,Eva Wright,Tears of a Clown,1627,1239
3468,Rita Powell,Mirror of Truth,1703,4485
3469,Megan Knight,Alchemist,1967,3856
3470,Christine Miles,Knight's Code,1682,2326
3471,Ernest Torres,Midnight Carnival,1557,4124
3472,Jeffrey Williams,Book of Miracles,1607,3879
3473,Robert Barrett,Lighthouse Keeper,1500,2347
3474,Victoria Brown,Fire Within,1557,1023
3475,Howard Jenkins,Road,1686,4551
3476,Lisa Rios,Lost City of Atlantis,1971,2023
3477,Kevin Ellis,White Queen,1800,2381
3478,Michael Smith,Blood of Our Fathers,1654,2740
3479,Carole Kelly,Beyond the Horizon,1565,3343
3480,Patricia Simpson,Sands of Time,1553,2788
3481,Thomas Cain,Lost City of Atlantis,1531,2736
3482,Robert Evans,Secret Life of Bees,2020,2193
3483,Cindy Gilbert,Black Cat,1873,596
3484,Robert Barrett,Forgotten Realm,1588,110
3485,James Ross,Sands of Time,1903,3076
3486,Juan Thompson,Valley of Dreams,1605,395
3487,Wilma Jackson,Lighthouse Keeper,1937,2457
3488,Nancy Horton,River of Dreams,1841,2807
3489,Jessie Bowman,Cursed Castle,1685,1683
