,Author,Books,Year Published,Pages
20867,Deanna Owens,Twist of Fate,1681,4186
20868,Michelle Johnson,Enchanted Princess,1936,1318
20869,Carole Kelly,Curse of the Pharaohs,1668,1943
20870,Gary Johnson,Book of Miracles,1583,3215
20871,Carol Sullivan,Art of Deception,1601,1026
20872,Diana Terry,Catcher in the Rye,1893,814
20873,Lydia Martinez,Crystal Caves,1824,4978
20874,Thomas Cain,Warrior's Heart,1549,261
20875,Howard Jenkins,Girl with the Dragon Tattoo,1961,4027
20876,Erin Gonzales,Edge of Tomorrow,1762,3658
20877,Michael Patterson,Warrior's Heart,1951,4047
20878,Sandra Craig,Maze Runner,1793,4874
20879,Teresa Ray,Shadow of the Moon,1658,2948
20880,Tyrone Evans,Shadow of the Moon,1863,2869
20881,Cindy Gilbert,Song of Achilles,1966,416
20882,Anthony Davis,Whispers in the Dark,1782,4831
20883,Ella Harrison,Hunger Games,1956,2922
20884,Howard Jenkins,Dragon's Eye,1802,3859
20885,Paul Graham,Dragon's Lair,1902,3041
20886,Ashley Doyle,Mirror of Truth,1932,1495
20887,Robert Evans,Hunger Games,1969,446
20888,Maria Webb,In the Arms of the Sea,1744,2836
20889,Alberto Brown,Girl on the Train,1890,3913
20890,William Ortiz,Emerald City,1586,244
20891,Laura Hernandez,Song of Ice and Fire,1558,797
20892,Dana Huff,Mists of Avalon,1583,501
20893,Leonard Stevenson,Dark Tower,1718,4389
20894,Paul White,Lost City of Atlantis,1628,1968
20895,Mary Abbott,Lost City of Atlantis,1685,2987
20896,Cindy Gilbert,Art of Deception,1740,3888
20897,Jeffrey Bowers,White Queen,1861,1628
20898,Michael Patterson,Girl with the Sapphire Eyes,1687,2055
20899,Gary Johnson,Whispering Wind,1668,4741
20900,John Thomas,Alchemist,1961,532
20901,Victor Davis,Lovely Bones,1902,1365
20902,William Hamilton,Secret Society,1805,4310
20903,William Doyle,Shac,1513,1551
20904,Wendy Walton,Enigma of Love,1658,4747
20905,Derrick Brady,Shadow of the Moon,2022,1986
20906,Wayne Morrison,Catcher in the Rye,1519,3480
20907,Bernard Brown,Handmaid's Tale,1612,4495
20908,Gary Johnson,Midnight Garden,1674,1048
20909,Hazel Greer,Island of Secrets,1789,2829
20910,Sherry Bennett,Beneath the Silver Moon,1715,670
20911,Frances Rose,Silver Lining,1518,4554
20912,Teresa Ray,Mists of Avalon,1887,1893
20913,Paul White,Last Train Home,1824,950
20914,Wilma Jackson,Girl on the Train,1872,3224
20915,Patrick Hall,Alchemist,1742,4517
20916,Delores Brown,River of Dreams,1984,4440
20917,Thomas Cain,Last Voyage,1788,510
20918,Hazel Greer,Crystal Caves,1826,1105
20919,Michelle Wis,Echoes of the Past,1856,3293
20920,Eva Wright,Echoes of the Past,1585,498
20921,Charles Johnson,Book of Miracles,1571,2601
20922,John Ryan,Beyond the Horizon,1923,3589
20923,John Ryan,Kite Runner,1865,4652
20924,Michael Patterson,Forbidden Forest,1643,244
20925,Jessie Bowman,Enchanted Princess,1548,1922
20926,Janet Baldwin,Dragon's Lair,1712,2284
20927,Megan Knight,Echoes of the Past,1606,245
20928,Helen Hernandez,Clockwork Angel,1749,544
20929,Kenneth May,Wonders of the World,1891,474
20930,Leah Manning,Rising Sun,1824,1317
20931,Howard Jenkins,Twist of Fate,1958,485
20932,Thomas Cain,Fire Within,1676,2719
20933,Megan Knight,Dragon's Roar,1943,1451
20934,Teresa Ray,Emerald City,1543,3671
20935,Delores Brown,Dragon's Lair,1636,2507
20936,Diane Robbins,Time Traveler's Wife,1855,2958
20937,James Hill,Secret Garden,1634,192
20938,Emily Moore,Art of Deception,1510,4054
20939,Michael Martinez,Girl on the Train,1531,3396
20940,James Hill,Secret Life of Bees,2006,2591
20941,Judy Rose,Dragon's Eye,1634,310
20942,Megan Knight,Dark Tower,1688,3844
20943,Kimberly Medina,Beneath the Silver Moon,1791,1803
20944,Edward May,Maze Runner,1924,4916
20945,Jacqueline Brown,Catcher in the Rye,2001,632
20946,Teresa Ray,Blood Red Rose,1979,2379
20947,Carol Sullivan,Emerald Isle,1568,1231
20948,Ashley Doyle,Witch of Blackbird Pond,1511,213
20949,Janet Baldwin,Lost City of Atlantis,1792,2267
20950,Gary Johnson,Queen's Necklace,1685,3262
20951,Patricia Meyer,Beneath the Silver Moon,1934,899
20952,Albert Mills,Catcher in the Rye,2021,100
20953,William Hamilton,Ruby Red Door,1653,4279
20954,Diana Terry,Whispers in the Dark,1990,3113
20955,Frances Rose,Night Circus,1824,3423
20956,Wendy Walton,Mask of Deception,1858,3581
20957,Paul White,Shades of Grey,1589,1494
20958,Ted Smith,Dragon's Lair,1936,1817
20959,Melissa Hall,Midnight Serenade,1981,1840
20960,Daniel Craig,Golden Compass,1630,2705
20961,William Doyle,Lighthouse Keeper,1763,1167
20962,Charles Johnson,Forgotten Realm,1921,2380
20963,Emily Moore,Midnight Serenade,1911,1780
20964,Janet Baldwin,Ruby Red Door,1528,2608
20965,Ernest Torres,Golden Child,1643,1044
20966,Paul White,Queen's Necklace,1984,2036
20967,Carole Kelly,Blood of Our Fathers,1967,3728
20968,Mary Graham,Lighthouse Keeper,1685,3822
20969,James Hill,Silver Lining,1612,2293
20970,John Thomas,Shadow of the Moon,1854,2661
20971,Richard Freeman,Secret Society,1956,3734
20972,Jacqueline Brown,Island of Secrets,2004,3178
20973,Bernard Brown,Witching Hour,1808,2118
20974,William Hamilton,Silver Lining,1784,1328
20975,Albert Mills,Silver Lining,1966,358
20976,Teresa Ray,Knight's Code,1962,2031
20977,Daniel Craig,Shadow of the Moon,1605,3470
20978,Alberto Brown,Midnight Carnival,1973,2033
20979,Lydia Martinez,Girl with the Sapphire Eyes,1889,1604
20980,Megan Knight,Great Gatsby,2009,3041
20981,Thomas Cain,Ruby Red Door,1792,1185
20982,Albert Mills,Secret Life of Bees,1968,583
20983,Victor Davis,Dance with Destiny,1514,1522
20984,Thomas Cain,Mask of Deception,1501,1032
20985,Judy Rose,Kite Runner,1578,3074
20986,Thomas Cain,Cursed Castle,1808,4867
20987,Wilma Jackson,Glass Castle,1702,1832
20988,Richard Freeman,Shadow of the Moon,1704,3175
20989,Timothy Griffin,Queen's Gambit,1556,3324
20990,Ella Harrison,Blood of Our Fathers,1514,3017
20991,Diana Terry,Edge of Tomorrow,1772,904
20992,Cindy Gilbert,Midnight Garden,1855,4839
20993,Eva Wright,Mask of Deception,1559,1440
20994,Lauren Holland,Maze Runner,1552,3846
20995,Barbara Farmer,Night Circus,1831,4221
20996,Barbara Farmer,Song of Achilles,1713,4500
20997,Christine Miles,Secret Life of Bees,1820,242
20998,Wendy Walton,Mask of Deception,1998,4809
20999,Rosemary Wright,Lord of the Rings,1565,1059
21000,Delores Brown,Art of Deception,1710,1700
21001,Kevin Ellis,Alchemist,1672,2472
21002,James Hill,Silent Forest,1825,470
21003,Michelle Johnson,Silver Lining,1657,128
21004,Dana Huff,Ruby Red Door,1764,734
21005,Gregory Gibbs,Golden Child,1943,3714
21006,Carole Kelly,Girl with the Sapphire Eyes,1742,3097
21007,Ted Smith,Enigma of Love,1772,3627
21008,Jessie Bowman,Silence of the Lambs,1939,3727
21009,Kevin Ellis,Giver,1916,1006
21010,Wendy Walton,Golden Child,1596,1025
21011,Mary Abbott,Sands of Time,1800,1380
21012,Michael Patterson,Maze Runner,1608,4345
21013,Kevin Ellis,Blood of Our Fathers,1643,1672
21014,Victor Davis,Girl with the Sapphire Eyes,1725,1962
21015,Deanna Owens,Book of Miracles,1968,643
21016,Virginia Jackson,Lighthouse Keeper,1796,375
21017,Robert Barrett,Midnight Garden,1923,816
21018,Wendy Walton,Midnight Carnival,1735,4143
21019,Thomas Simmons,Secret Life of Bees,1568,2568
21020,Diana Terry,Hunger Games,2013,1840
21021,Mary Abbott,Handmaid's Tale,1724,998
21022,Gary Johnson,Martian,1843,501
21023,Eva Wright,Forgotten Realm,1756,233
21024,Albert Mills,Whispering Wind,1841,1737
21025,Alberto Brown,In the Arms of the Sea,1508,4199
21026,Melissa Hall,Moonlit Path,1665,378
21027,Wilma Jackson,Shadow of the Moon,1946,4154
21028,Linda Ward,Ruby Red Door,1546,2914
21029,William Ortiz,Knight's Code,1877,2700
21030,Edward May,Martian,1839,3738
21031,Patrick Hall,Song of Ice and Fire,1736,3835
21032,Sandra Craig,Mask of Deception,1793,4800
21033,Sandra Craig,Beneath the Silver Moon,1798,1319
21034,Gary Johnson,Ruby Red Door,1725,4191
21035,Edward May,Echoes of the Past,1501,4337
21036,Laura Hernandez,Alchemist,1810,2415
21037,Alberto Brown,Midnight Carnival,1593,4866
21038,Juan Thompson,Dance with Destiny,1865,2509
21039,Richard Garcia,Enigma of Love,1738,872
21040,Eva Wright,Dragon's Eye,1775,1105
21041,Mary Graham,Secret Society,1807,3984
21042,Lisa Rios,Midnight Garden,1539,3474
21043,Carol Sullivan,Art of Deception,1970,4865
21044,Ashley Doyle,Road,1752,847
21045,Kenneth May,Witch of Blackbird Pond,1611,4833
21046,Dana Huff,Hunger Games,1825,4064
21047,Cindy Gilbert,Silver Lining,1862,1488
21048,Victor Davis,Lighthouse Keeper,1912,4254
21049,Barbara Farmer,Lost City of Atlantis,1889,4993
21050,Kimberly Medina,Silver Lining,1722,4276
21051,William Hamilton,Lord of the Rings,1677,1015
21052,Michael Smith,Fault in Our Stars,2010,2304
21053,William Ortiz,Valley of Dreams,1558,4063
21054,Hazel Greer,Silver Lining,1862,487
21055,Evelyn Smith,Catcher in the Rye,2009,2142
21056,Dana Huff,Phantom of the Opera,1753,1602
21057,Howard Jenkins,Blood of Our Fathers,1947,3359
21058,Patrick Hall,Shades of Grey,1630,1072
21059,Thomas Cain,Da Vinci Code,1803,4427
21060,Michael Martinez,Lighthouse Keeper,1952,2897
21061,Dana Huff,Dragon's Lair,1529,765
21062,Diane Robbins,Lost City of Atlantis,1934,178
21063,Sherry Bennett,Rising Sun,1863,4569
21064,Ann Henderson,Song of Ice and Fire,1833,1209
21065,Diane Robbins,Pirate's Treasure,1825,1801
21066,Randy Parker,Secret Garden,1823,910
21067,Eva Wright,Maze Runner,1924,1782
21068,Ann Henderson,Warrior's Heart,1775,1517
21069,Delores Brown,Secret Society,1698,3947
21070,John Thomas,In the Arms of the Sea,1812,571
21071,William Hamilton,Golden Compass,1671,3041
21072,Barbara Farmer,Shadows of the Night,2020,2313
21073,John Thomas,White Queen,1845,2833
21074,Teresa Ray,Secret Garden,1641,3164
21075,Bernard Brown,Book Thief,2021,4800
21076,Lydia Martinez,Valley of Dreams,1921,4220
21077,Jessie Bowman,Golden Child,1517,3877
21078,Thomas Cain,Fault in Our Stars,1707,2002
21079,Lydia Martinez,White Queen,1871,2673
21080,Randy Parker,Mask of Deception,1950,3788
21081,Helen Hernandez,Last Train Home,2020,1299
21082,Wendy Walton,Secret Key,1965,3059
21083,Ted Smith,Martian,1808,1271
21084,Paul White,Emerald City,1679,3896
21085,John Thomas,Catcher in the Rye,1609,4932
21086,Teresa Ray,White Queen,1735,3891
21087,Gregory Gibbs,Last Train Home,1973,3266
21088,Victor Davis,Secret Key,1949,3223
21089,Kelly Franklin,Heart of the Forest,1928,1334
21090,William Ortiz,Sands of Time,1840,3769
21091,Wendy Walton,Time Traveler's Wife,2021,1637
21092,William Ortiz,Last Train Home,1744,3051
21093,Juan Thompson,Secret Life of Bees,1727,1594
21094,John Ryan,Fault in Our Stars,1655,2453
21095,Erin Gonzales,Silence of the Lambs,1772,3913
21096,James Hill,Lost City of Atlantis,1832,2723
21097,Erin Gonzales,Tears of a Clown,1516,1327
21098,Jessie Bowman,Shac,1928,4725
21099,Kenneth May,Secret Key,1878,1125
21100,Melissa Hall,Hunger Games,1538,768
21101,Maria Webb,Island of Secrets,1972,1166
21102,Maria Webb,Dragon's Lair,1644,2067
21103,Helen Hernandez,Crown of Thorns,1639,314
21104,William Ortiz,River of Dreams,1569,2853
21105,Rita Powell,Valley of Dreams,1971,313
21106,Kelly Franklin,Golden Compass,2023,4405
21107,Christine Miles,Great Gatsby,1922,919
21108,Alberto Brown,Curse of the Pharaohs,1618,161
21109,Jeffrey Bowers,Shadows of the Night,1762,2976
21110,Laura Hernandez,Tears of a Clown,1535,1029
21111,Kelly Franklin,Alchemist,1703,1400
21112,Randy Parker,Help,1944,4962
21113,Thomas Cain,Phantom of the Opera,1782,3934
21114,James Hill,Clockwork Angel,1639,1566
21115,Janet Baldwin,Warrior's Heart,1517,2090
21116,Melissa Hall,Art of Deception,1838,3112
21117,Eva Wright,Enigma of Love,2023,4248
21118,Richard Garcia,Shac,1842,879
21119,Robert Barrett,Enigma of Love,1686,2273
21120,Tracey Walker,Dark Tower,1739,2344
21121,Linda Ward,Shadows of the Night,1541,4279
21122,Virginia Jackson,Midnight Serenade,1922,272
21123,Jessie Bowman,Blood Red Rose,1934,1718
21124,Leonard Stevenson,Help,1500,2322
21125,Tracey Walker,Last Train Home,1817,3248
21126,Mary Graham,Dance with Destiny,1557,1634
21127,Evelyn Smith,Pirate's Treasure,1700,2624
21128,Kevin Ellis,Whispering Wind,1525,3762
21129,Jeffrey Williams,Dragon's Lair,2007,3358
21130,Dana Huff,Book of Miracles,1624,4645
21131,Anthony Lee,Road,1911,3726
21132,Michael Patterson,Witching Hour,1507,2203
21133,Edward May,Book Thief,1507,3468
21134,Judy Rose,Mask of Deception,1952,1332
21135,Connie Howell,Twist of Fate,1592,4372
21136,Juan Thompson,Book Thief,1583,3990
21137,Ted Smith,Lost Kingdom,1753,1590
21138,William Ortiz,Fault in Our Stars,1856,3073
21139,Barbara Farmer,Emerald City,1722,1617
21140,Christine Miles,Lost City of Atlantis,1924,2128
21141,James Hill,Night Circus,1787,1173
21142,Maria Webb,Enchanted Princess,1682,1507
21143,William Ortiz,Ruby Red Door,1728,1745
21144,William Ortiz,Rising Sun,1864,3966
21145,Ernest Torres,Glass Castle,1879,4019
21146,Timothy Griffin,Silence of the Lambs,1744,1919
21147,Kimberly Medina,Warrior's Heart,1881,4652
21148,Rosemary Wright,Beneath the Silver Moon,1742,2395
21149,Ashley Doyle,Cursed Castle,1629,3524
21150,Judy Rose,Clockwork Angel,2015,188
21151,Delores Brown,Secret Key,1558,343
21152,Carole Kelly,Dragon's Roar,1580,2772
21153,Jessie Bowman,Clockwork Angel,1671,3147
21154,Mary Graham,Enigma of Love,1824,866
21155,Anthony Lee,Martian,2003,2113
21156,Jacqueline Brown,Silver Lining,1875,4446
21157,Thomas Cain,Mirror of Truth,1684,1582
21158,Leonard Stevenson,Pirate's Treasure,1608,1231
21159,Robert Barrett,Wonders of the World,1968,3806
21160,Kenneth May,Clockwork Angel,1548,2454
21161,Leah Manning,Knight's Code,1603,3188
21162,Ted Smith,Forgotten Realm,1607,3078
21163,Wilma Jackson,Fire Within,1532,1455
21164,Kevin Ellis,River of Dreams,1776,2023
21165,Albert Mills,Kite Runner,1754,1166
21166,Thomas Simmons,Kite Runner,1733,204
21167,Ernest Torres,Secret Garden,1508,2826
21168,Megan Knight,Fire Within,1570,775
21169,John Thomas,Time Traveler's Wife,2004,3360
21170,Carol Sullivan,Moonlit Path,1975,1343
21171,Maria Webb,Secret Garden,1761,4827
21172,Gregory Gibbs,Hunger Games,1503,1879
21173,Sherry Bennett,Emerald Isle,1799,586
21174,Michael Patterson,Alchemist,1979,2022
21175,Richard Freeman,Whispers in the Dark,1574,4402
21176,Sherry Bennett,Shadows of the Night,1681,1213
21177,Richard Garcia,Book of Miracles,1661,272
21178,Jeffrey Bowers,River of Dreams,1909,3300
21179,James Hill,Time Traveler's Wife,1634,3798
21180,Laura Hernandez,Pirate's Treasure,1609,240
21181,Wilma Jackson,Shades of Grey,1722,3829
21182,Michelle Johnson,Forbidden Forest,1633,1756
21183,Robert Barrett,Lovely Bones,1542,2137
21184,Michael Patterson,Rising Sun,1950,4424
21185,Patricia Simpson,Secret Life of Bees,1950,943
21186,Tyrone Evans,Song of Achilles,1912,4079
21187,Hazel Greer,White Queen,1575,4649
21188,John Thomas,Hunger Games,1816,4885
21189,Ann Henderson,Knight's Code,1549,3405
21190,Victoria Brown,Mists of Avalon,2005,2498
21191,Albert Mills,Lost Kingdom,1855,1098
21192,Victor Davis,Art of Deception,1980,3536
21193,Rita Powell,Forgotten Realm,1658,4515
21194,Ted Smith,Lord of the Rings,1515,2489
21195,Evelyn Smith,Mirror of Truth,1606,797
21196,Megan Knight,Girl with the Sapphire Eyes,2021,4016
21197,Kevin Ellis,Beneath the Silver Moon,1792,2571
21198,Paul Graham,Midnight Serenade,1826,1071
21199,Leah Manning,Forgotten Realm,1660,2864
21200,Eva Wright,Night Circus,1731,2918
21201,Richard Freeman,Clockwork Angel,1514,1235
21202,Tyrone Evans,Phantom of the Opera,1881,2172
21203,William Doyle,Song of Ice and Fire,1652,2485
21204,Thomas Simmons,Mists of Avalon,1573,187
21205,Rosemary Wright,Silence of the Lambs,1782,4565
21206,Ernest Torres,Catcher in the Rye,1519,1028
21207,Evelyn Smith,Tears of the Moon,1602,121
21208,Anthony Davis,Song of Ice and Fire,1975,752
21209,Eric Davis,White Queen,1545,3820
21210,Alberto Brown,Secrets We Keep,1535,3922
21211,Michelle Johnson,Handmaid's Tale,1966,4772
21212,Cindy Gilbert,Night Circus,1858,1586
21213,Deanna Owens,Phantom of the Opera,1551,4805
21214,Christine Miles,Shades of Grey,1866,2126
21215,Carol Sullivan,Silence of the Lambs,1745,2672
21216,Anthony Davis,Valley of Dreams,1613,1540
21217,Ernest Torres,Golden Child,1655,2987
21218,Leonard Stevenson,Queen's Necklace,1988,1083
21219,William Doyle,Secret Key,1927,1931
21220,Ann Henderson,Secret Key,1650,1594
21221,Diane Robbins,Girl with the Sapphire Eyes,1687,3839
21222,Ted Smith,Phantom of the Opera,1639,2092
21223,Michael Martinez,Phantom of the Opera,1507,2162
21224,Patrick Hall,Rising Sun,1937,3858
21225,John Ryan,Rising Sun,1573,2888
21226,Connie Howell,Tears of the Moon,1892,790
21227,Randy Parker,Wonders of the World,1938,1264
21228,Kenneth May,Forbidden Forest,1757,2611
21229,Rosemary Lucas,Queen's Gambit,1527,4437
21230,Deanna Owens,Lighthouse Keeper,1640,2939
21231,Christine Miles,Forgotten Realm,1832,1894
21232,Evelyn Smith,Help,1720,3218
21233,Carole Kelly,Great Gatsby,2017,4174
21234,Robert Evans,Da Vinci Code,1875,3141
21235,Ted Smith,Book of Miracles,1612,3766
21236,Michael Martinez,Enigma of Love,1930,1721
21237,Patricia Simpson,Book of Miracles,1892,3801
21238,Wayne Morrison,Wonders of the World,1683,2055
21239,Carole Kelly,Shadow of the Moon,1550,4004
21240,Anthony Davis,Curse of the Pharaohs,1691,4627
21241,Leonard Stevenson,Whispers in the Dark,1922,2859
21242,Bernard Brown,Song of Ice and Fire,1888,2008
21243,Virginia Jackson,Curse of the Pharaohs,1769,1383
21244,Rosemary Lucas,Dragon's Lair,1608,3276
21245,Rita Powell,Silence of the Lambs,1631,1974
21246,Patricia Simpson,Song of Achilles,1699,1335
21247,Ernest Torres,Whispering Wind,1534,1760
21248,Eric Davis,Black Cat,1981,1059
21249,Carol Sullivan,Road,1641,4903
21250,Jeffrey Williams,River of Dreams,1506,290
21251,Anthony Lee,Lighthouse Keeper,1792,1001
21252,Howard Jenkins,Secret Society,1584,3599
21253,Victor Davis,Enchanted Princess,1641,1458
21254,Randy Parker,Secret Garden,1724,4516
21255,Helen Hernandez,Art of Deception,1583,2095
21256,Leah Manning,Secrets We Keep,1658,4120
21257,Robert Barrett,Moonlit Path,1774,3505
21258,John Thomas,Ruby Red Door,1885,1882
21259,John Thomas,Cursed Castle,1668,1642
21260,Christine Miles,Blood of Our Fathers,1957,4324
21261,Linda Ward,Road,1872,2437
21262,Frances Rose,Song of Achilles,1681,518
21263,Victor Davis,Great Gatsby,1693,4991
21264,Helen Hernandez,River of Dreams,1545,2994
21265,Laura Hernandez,Hunger Games,1518,1387
21266,Thomas Cain,Hunger Games,1814,3158
21267,Lisa Rios,Glass Castle,1786,1970
21268,Dana Huff,Emerald Isle,1888,4766
21269,Rita Powell,Dragon's Roar,1721,255
21270,Howard Jenkins,Ruby Red Door,1999,1751
21271,Gregory Gibbs,Golden Child,1687,4748
21272,John Ryan,Silence of the Lambs,1855,2353
21273,Eric Davis,Kite Runner,1740,2968
21274,Lydia Martinez,Lost City of Atlantis,1863,2630
21275,Timothy Griffin,Great Gatsby,1566,4591
21276,William Ortiz,Ruby Red Door,1581,2610
21277,William Ortiz,Dark Tower,1608,1900
21278,Michelle Wis,Secret Society,2019,4318
21279,Helen Hernandez,Book Thief,1892,3140
21280,Emily Moore,Twist of Fate,1557,2202
21281,Frances Rose,Dark Tower,1620,2083
21282,William Hamilton,Last Train Home,1889,2169
21283,Michelle Wis,Wonders of the World,2012,1662
21284,Janet Baldwin,Secrets We Keep,1799,2515
21285,Paul Graham,Secret Garden,1792,4725
21286,Michael Patterson,Tears of the Moon,1584,2321
21287,Delores Brown,Enchanted Princess,1847,330
21288,Carol Sullivan,Wonders of the World,1948,695
21289,Daniel Craig,Fire Within,1668,1923
21290,Hazel Greer,Enigma of Love,1883,2222
21291,Derrick Brady,Kite Runner,1747,3126
21292,John Ryan,Glass Castle,2008,4746
21293,Derrick Brady,Girl with the Dragon Tattoo,1687,3277
21294,Lisa Rios,Queen's Gambit,1753,2871
21295,Helen Hernandez,Dark Tower,1832,1566
21296,Frances Rose,Time Traveler's Wife,1961,1247
21297,Wilma Jackson,Book of Miracles,1872,1645
21298,Ted Smith,Shadow of the Moon,1811,1694
21299,Tracey Walker,Dragon's Roar,1611,1260
21300,Virginia Jackson,Witch of Blackbird Pond,1718,812
21301,Leah Manning,Dragon's Lair,1929,222
